,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,WeekendTomorrow,naive_prediction,conditions,is_picnic,is_work,prob_cals,picnic_roll,rand_roll,medium_roll,block_picnic_due_to_last
5453,2011-12-09,12,5,0,78,80.0,0.0,0.3,7.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5454,2011-12-10,12,6,0,76,83.0,0.32,0.0,1.7,0,0,1,1,0,good,False,True,0.3,False,False,True,False
5455,2011-12-11,12,7,0,80,81.0,0.0,0.0,12.9,0,0,0,1,0,good,False,False,0.0,False,False,False,False
5456,2011-12-12,12,1,0,79,74.0,0.0,0.0,17.2,0,1,0,0,0,good,False,False,0.0,False,False,False,False
5457,2011-12-13,12,2,0,76,72.0,0.02,0.0,13.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5458,2011-12-14,12,3,0,80,58.0,0.02,0.0,15.9,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5459,2011-12-15,12,4,0,56,62.0,0.0,0.0,1.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5460,2011-12-16,12,5,0,58,50.0,0.0,0.0,1.2,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5461,2011-12-17,12,6,0,51,42.0,0.0,0.4,5.6,0,0,1,1,0,good,False,True,0.5,False,False,False,False
5462,2011-12-18,12,7,0,46,50.0,0.51,0.4,12.4,0,0,0,1,0,good,False,False,0.8,False,False,True,False
5463,2011-12-19,12,1,0,50,56.0,0.36,0.0,7.3,0,0,0,0,0,good,False,False,0.8,False,False,True,False
5464,2011-12-20,12,2,0,52,57.0,0.0,0.0,5.9,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5465,2011-12-21,12,3,0,53,51.0,0.0,0.2,7.4,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5466,2011-12-22,12,4,0,50,54.0,0.25,0.0,12.0,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5467,2011-12-23,12,5,0,59,61.0,0.02,0.1,5.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5468,2011-12-24,12,6,0,67,54.0,0.13,0.4,5.6,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5469,2011-12-25,12,7,1,56,62.0,0.26,3.4,6.5,0,0,0,1,0,good,False,False,0.3,False,False,False,False
5470,2011-12-26,12,1,0,66,49.0,1.21,0.1,2.6,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5471,2011-12-27,12,2,0,52,50.0,0.09,0.3,6.0,0,1,1,0,0,good,False,True,0.5,False,False,False,False
5472,2011-12-28,12,3,0,47,48.0,0.22,0.1,9.4,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5473,2011-12-29,12,4,0,48,50.0,0.08,0.2,8.3,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5474,2011-12-30,12,5,0,46,51.0,0.13,0.5,11.2,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5475,2011-12-31,12,6,0,48,48.0,0.51,0.2,10.7,0,0,1,1,0,good,False,True,0.8,False,False,True,False
5476,2012-01-01,1,7,1,46,45.0,0.16,0.0,10.6,0,0,0,1,0,good,False,False,0.5,False,False,True,False
5477,2012-01-02,1,1,0,47,40.0,0.01,0.0,9.3,0,0,0,0,0,good,False,False,0.5,False,False,False,False
5478,2012-01-03,1,2,0,42,42.0,0.0,0.0,15.1,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5479,2012-01-04,1,3,0,42,44.0,0.01,0.0,16.2,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5480,2012-01-05,1,4,0,47,58.0,0.0,0.0,10.9,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5481,2012-01-06,1,5,0,53,50.0,0.0,0.0,7.3,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5482,2012-01-07,1,6,0,49,67.0,0.0,0.4,12.8,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5483,2012-01-08,1,7,0,70,69.0,0.29,2.9,5.8,0,0,0,1,0,good,False,False,0.3,False,False,False,False
5484,2012-01-09,1,1,0,70,69.0,2.08,0.9,0.2,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5485,2012-01-10,1,2,0,71,81.0,0.34,0.4,6.1,0,0,1,0,1,good,False,True,0.3,False,False,False,False
5486,2012-01-11,1,3,0,74,74.0,0.33,0.0,2.2,0,1,1,0,0,good,False,True,0.3,False,False,True,False
5487,2012-01-12,1,4,0,71,65.0,0.0,1.7,3.8,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5488,2012-01-13,1,5,0,69,78.0,1.63,0.0,3.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
5489,2012-01-14,1,6,0,72,79.0,5.2,2.0,6.7,0,0,1,1,0,good,False,True,0.0,False,False,False,False
5490,2012-01-15,1,7,1,74,76.0,1.98,0.0,5.8,0,0,0,1,0,good,False,False,0.0,False,False,False,False
5491,2012-01-16,1,1,0,76,75.0,0.0,0.5,7.9,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5492,2012-01-17,1,2,0,71,53.0,1.29,0.3,3.7,0,0,1,0,0,good,False,True,0.0,False,False,False,False
5493,2012-01-18,1,3,0,49,47.0,0.0,0.0,5.4,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5494,2012-01-19,1,4,0,46,49.0,0.0,0.0,0.3,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5495,2012-01-20,1,5,0,45,47.0,0.02,0.4,5.1,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5496,2012-01-21,1,6,0,52,56.0,0.47,0.9,5.6,0,0,1,1,0,good,False,True,0.8,False,False,True,False
5497,2012-01-22,1,7,0,54,53.0,0.71,0.1,4.5,0,0,0,1,0,good,False,False,0.8,False,False,True,False
5498,2012-01-23,1,1,0,48,62.0,0.1,0.0,5.5,0,0,0,0,0,good,False,False,0.5,False,False,True,False
5499,2012-01-24,1,2,0,60,47.0,0.0,0.0,7.2,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5500,2012-01-25,1,3,0,44,49.0,0.05,0.0,5.0,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5501,2012-01-26,1,4,0,46,51.0,0.03,0.0,5.6,0,0,0,0,0,good,False,True,0.5,False,False,False,False
5502,2012-01-27,1,5,0,52,53.0,0.04,0.1,7.7,0,1,1,0,0,good,False,True,0.5,False,False,False,False
5503,2012-01-28,1,6,0,50,45.0,0.08,0.1,9.9,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5504,2012-01-29,1,7,0,49,51.0,0.08,0.1,12.3,0,0,0,1,0,good,False,False,0.5,False,False,False,False
5505,2012-01-30,1,1,0,47,47.0,0.06,0.1,10.0,0,0,0,0,0,good,False,False,0.5,False,False,True,False
5506,2012-01-31,1,2,0,47,40.0,0.06,0.0,10.0,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5507,2012-02-01,2,3,0,43,49.0,0.0,0.0,0.0,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5508,2012-02-02,2,4,0,51,48.0,0.0,0.0,10.6,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5509,2012-02-03,2,5,0,52,40.0,0.0,0.0,3.7,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5510,2012-02-04,2,6,0,43,46.0,0.0,0.0,8.0,0,0,1,1,0,good,False,True,0.5,False,False,False,False
5511,2012-02-05,2,7,0,44,57.0,0.0,0.0,3.8,0,0,0,1,0,good,False,False,0.5,False,False,False,False
5512,2012-02-06,2,1,0,52,48.0,0.0,0.0,9.6,0,0,0,0,0,good,False,False,0.5,False,False,True,False
5513,2012-02-07,2,2,0,50,46.0,0.0,0.0,6.9,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5514,2012-02-08,2,3,0,48,70.0,0.0,0.0,6.7,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5515,2012-02-09,2,4,0,75,71.0,0.0,0.0,4.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5516,2012-02-10,2,5,0,72,69.0,0.0,0.9,5.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5517,2012-02-11,2,6,0,74,74.0,0.66,0.2,7.4,0,1,1,1,1,good,False,True,0.3,False,False,False,False
5518,2012-02-12,2,7,0,69,68.0,0.21,0.5,2.6,0,0,0,1,0,good,False,False,0.0,False,False,False,False
5519,2012-02-13,2,1,0,74,73.0,0.61,0.5,6.4,0,0,0,0,0,good,False,False,0.3,False,False,True,False
5520,2012-02-14,2,2,0,68,78.0,0.63,0.0,2.3,0,0,1,0,0,good,False,True,0.3,False,False,True,False
5521,2012-02-15,2,3,0,71,70.0,0.0,0.0,6.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5522,2012-02-16,2,4,0,70,55.0,0.0,0.0,3.2,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5523,2012-02-17,2,5,0,60,51.0,0.0,0.0,9.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5524,2012-02-18,2,6,0,55,64.0,0.0,0.0,7.0,0,0,1,1,0,good,False,True,0.5,False,False,False,False
5525,2012-02-19,2,7,1,59,53.0,0.0,0.0,8.3,0,0,0,1,0,good,False,False,0.0,False,False,False,False
5526,2012-02-20,2,1,0,56,48.0,0.0,0.0,6.9,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5527,2012-02-21,2,2,0,53,70.0,0.04,0.0,7.6,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5528,2012-02-22,2,3,0,64,47.0,0.0,0.0,5.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5529,2012-02-23,2,4,0,50,43.0,0.0,0.0,1.8,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5530,2012-02-24,2,5,0,44,46.0,0.0,0.0,6.7,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5531,2012-02-25,2,6,0,46,45.0,0.0,0.0,2.5,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5532,2012-02-26,2,7,0,46,54.0,0.0,0.0,3.4,0,0,0,1,0,good,False,False,0.5,False,False,False,False
5533,2012-02-27,2,1,0,51,47.0,0.0,0.0,1.3,0,1,0,0,0,good,False,False,0.5,False,False,False,False
5534,2012-02-28,2,2,0,47,48.0,0.0,0.0,0.6,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5535,2012-02-29,2,3,0,50,51.0,0.0,0.0,2.0,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5536,2012-03-01,3,4,0,50,51.0,0.0,0.0,2.1,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5537,2012-03-02,3,5,0,53,52.0,0.0,0.0,1.2,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5538,2012-03-03,3,6,0,49,51.0,0.0,0.0,1.8,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5539,2012-03-04,3,7,0,53,45.0,0.0,0.1,1.9,0,0,0,1,0,good,False,False,0.5,False,False,True,False
5540,2012-03-05,3,1,0,46,50.0,0.08,0.1,14.1,0,0,0,0,0,good,False,False,0.5,False,False,False,False
5541,2012-03-06,3,2,0,48,43.0,0.06,0.2,12.1,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5542,2012-03-07,3,3,0,46,42.0,0.33,0.1,10.7,0,0,1,0,0,good,False,True,0.8,False,False,False,False
5543,2012-03-08,3,4,0,44,46.0,0.11,0.1,13.2,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5544,2012-03-09,3,5,0,48,43.0,0.07,0.0,9.1,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5545,2012-03-10,3,6,0,45,40.0,0.01,0.0,7.6,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5546,2012-03-11,3,7,0,38,41.0,0.0,0.0,9.7,0,0,0,1,0,good,False,False,0.0,False,False,False,False
5547,2012-03-12,3,1,0,45,41.0,0.04,0.0,10.7,0,0,0,0,0,good,False,False,0.5,False,False,True,False
5548,2012-03-13,3,2,0,42,44.0,0.0,0.0,10.5,0,1,1,0,0,good,False,True,0.5,False,False,True,False
5549,2012-03-14,3,3,0,43,59.0,0.0,0.0,3.8,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5550,2012-03-15,3,4,0,65,61.0,0.0,0.0,0.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5551,2012-03-16,3,5,0,62,49.0,0.0,0.0,6.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5552,2012-03-17,3,6,0,53,51.0,0.0,0.0,4.2,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5553,2012-03-18,3,7,0,50,49.0,0.0,0.2,6.3,0,0,0,1,0,good,False,False,0.5,False,False,False,False
5554,2012-03-19,3,1,0,45,56.0,0.21,0.0,1.7,0,0,0,0,0,good,False,False,0.5,False,False,True,False
5555,2012-03-20,3,2,0,60,48.0,0.0,0.0,13.7,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5556,2012-03-21,3,3,0,50,46.0,0.93,0.4,5.3,0,0,1,0,0,good,False,True,0.0,False,False,False,False
5557,2012-03-22,3,4,0,47,48.0,0.21,0.0,4.8,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5558,2012-03-23,3,5,0,47,39.0,0.02,0.2,25.8,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5559,2012-03-24,3,6,0,37,46.0,0.18,0.0,18.7,0,0,1,1,0,good,False,True,0.0,False,False,False,False
5560,2012-03-25,3,7,0,47,47.0,0.01,0.1,13.4,0,0,0,1,0,good,False,False,0.5,False,False,False,False
5561,2012-03-26,3,1,0,49,43.0,0.11,0.4,6.9,0,0,0,0,0,good,False,False,0.5,False,False,False,False
5562,2012-03-27,3,2,0,43,52.0,0.36,0.3,10.2,0,0,1,0,0,good,False,True,0.8,False,False,True,False
5563,2012-03-28,3,3,0,50,47.0,0.3,0.2,5.7,0,0,0,0,0,good,False,True,0.8,False,False,True,False
5564,2012-03-29,3,4,0,46,45.0,0.16,0.2,1.8,0,0,0,0,0,good,False,True,0.5,False,False,False,False
5565,2012-03-30,3,5,0,46,45.0,0.17,0.1,6.1,0,1,1,0,0,good,False,True,0.5,False,False,False,False
5566,2012-03-31,3,6,0,49,48.0,0.15,0.2,6.7,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5567,2012-04-01,4,7,0,49,50.0,0.27,0.3,6.0,0,0,0,1,0,good,False,False,0.8,False,False,True,False
5568,2012-04-02,4,1,0,50,61.0,0.24,0.3,8.2,0,0,0,0,0,good,False,False,0.5,False,False,True,False
5569,2012-04-03,4,2,0,68,72.0,0.33,0.0,4.1,0,0,1,0,0,good,False,True,0.3,False,False,False,False
5570,2012-04-04,4,3,0,66,67.0,0.0,0.5,3.8,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5571,2012-04-05,4,4,0,73,74.0,0.43,0.2,8.5,0,0,1,0,0,good,False,True,0.3,False,False,True,False
5572,2012-04-06,4,5,0,68,63.0,0.33,1.0,7.0,0,0,1,0,0,good,False,True,0.3,False,False,True,False
5573,2012-04-07,4,6,0,65,64.0,0.84,0.0,1.8,0,0,1,1,1,good,False,True,0.0,False,False,False,False
5574,2012-04-08,4,7,0,68,66.0,0.18,0.2,6.7,0,0,0,1,0,good,True,False,0.0,True,False,False,False
5575,2012-04-09,4,1,0,72,52.0,0.17,0.0,4.1,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5576,2012-04-10,4,2,0,48,44.0,0.0,0.0,1.5,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5577,2012-04-11,4,3,0,46,49.0,0.0,0.0,3.8,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5578,2012-04-12,4,4,0,50,53.0,0.0,0.0,3.9,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5579,2012-04-13,4,5,0,48,52.0,0.0,0.0,2.9,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5580,2012-04-14,4,6,0,50,63.0,0.0,0.2,1.4,0,0,0,1,0,good,False,True,0.5,False,False,True,False
5581,2012-04-15,4,7,0,63,58.0,0.15,0.1,3.5,0,0,0,1,0,good,False,False,0.0,False,False,False,True
5582,2012-04-16,4,1,0,57,69.0,0.13,0.1,3.2,0,1,1,0,0,good,False,False,0.0,False,False,False,True
5583,2012-04-17,4,2,0,66,71.0,0.11,0.4,3.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5584,2012-04-18,4,3,0,68,64.0,0.57,0.2,4.1,0,0,1,0,0,good,False,True,0.3,False,False,False,False
5585,2012-04-19,4,4,0,62,57.0,0.21,0.2,2.7,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5586,2012-04-20,4,5,0,52,65.0,0.21,0.0,7.0,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5587,2012-04-21,4,6,0,61,45.0,0.04,0.0,1.4,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5588,2012-04-22,4,7,0,49,53.0,0.02,0.0,14.5,0,0,0,1,0,good,False,False,0.5,False,False,True,False
5589,2012-04-23,4,1,0,56,58.0,0.0,0.0,15.8,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5590,2012-04-24,4,2,0,53,59.0,0.0,0.0,9.5,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5591,2012-04-25,4,3,0,59,65.0,0.0,0.0,7.8,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5592,2012-04-26,4,4,0,62,47.0,0.0,0.0,5.9,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5593,2012-04-27,4,5,0,49,63.0,0.0,0.0,5.0,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5594,2012-04-28,4,6,0,59,65.0,0.0,0.0,4.2,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5595,2012-04-29,4,7,0,61,58.0,0.0,0.0,2.9,0,0,0,1,0,good,False,False,0.0,False,False,False,False
5596,2012-04-30,4,1,0,57,62.0,0.0,0.0,3.6,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5597,2012-05-01,5,2,0,64,49.0,0.0,0.0,5.8,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5598,2012-05-02,5,3,0,54,62.0,0.0,0.0,2.0,0,1,1,0,0,good,False,True,0.5,False,False,False,False
5599,2012-05-03,5,4,0,65,54.0,0.0,0.1,6.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5600,2012-05-04,5,5,0,49,53.0,0.24,0.4,4.4,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5601,2012-05-05,5,6,0,52,52.0,0.34,0.5,5.9,0,0,1,1,0,good,False,True,0.8,False,False,True,False
5602,2012-05-06,5,7,0,50,49.0,0.44,0.5,8.3,0,0,1,1,0,good,True,False,0.8,True,False,True,False
5603,2012-05-07,5,1,0,51,68.0,0.61,0.3,5.1,0,0,1,0,0,good,True,False,0.8,True,False,True,False
5604,2012-05-08,5,2,0,64,51.0,0.28,0.4,3.7,0,0,1,0,0,good,False,True,0.3,False,False,True,False
5605,2012-05-09,5,3,0,47,47.0,0.33,0.5,0.5,0,0,1,0,0,good,False,True,0.8,False,False,True,False
5606,2012-05-10,5,4,0,48,76.0,0.42,0.0,9.7,0,0,1,0,0,good,False,True,0.8,False,False,True,False
5607,2012-05-11,5,5,0,78,47.0,0.04,0.1,3.1,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5608,2012-05-12,5,6,0,46,74.0,0.1,0.1,3.4,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5609,2012-05-13,5,7,0,74,81.0,0.15,0.0,3.7,0,0,0,1,0,good,False,False,0.0,False,False,False,True
5610,2012-05-14,5,1,0,78,82.0,0.03,0.2,9.6,0,0,0,0,0,good,False,False,0.0,False,False,False,True
5611,2012-05-15,5,2,0,79,72.0,0.13,0.0,5.9,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5612,2012-05-16,5,3,0,72,49.0,1.57,0.1,2.9,0,0,1,0,0,good,False,True,0.0,False,False,False,False
5613,2012-05-17,5,4,0,48,49.0,0.0,0.0,6.8,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5614,2012-05-18,5,5,0,48,44.0,0.0,0.0,8.9,0,1,1,0,0,good,False,True,0.5,False,False,True,False
5615,2012-05-19,5,6,0,46,42.0,0.0,0.0,5.6,0,0,1,1,0,good,False,True,0.5,False,False,False,False
5616,2012-05-20,5,7,0,45,47.0,0.0,0.1,9.4,0,0,1,1,0,good,True,False,0.5,True,False,True,False
5617,2012-05-21,5,1,0,49,63.0,0.06,0.3,9.4,0,0,1,0,0,good,True,False,0.5,True,False,True,False
5618,2012-05-22,5,2,0,69,68.0,0.3,0.0,3.3,0,0,1,0,0,good,False,True,0.3,False,False,False,False
5619,2012-05-23,5,3,0,73,67.0,0.0,0.1,4.4,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5620,2012-05-24,5,4,0,70,75.0,0.06,0.0,4.1,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5621,2012-05-25,5,5,0,73,68.0,0.01,0.2,3.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5622,2012-05-26,5,6,0,72,78.0,0.19,0.0,6.9,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5623,2012-05-27,5,7,1,74,74.0,0.02,0.0,3.8,0,0,0,1,0,good,False,False,0.0,False,False,False,True
5624,2012-05-28,5,1,0,73,68.0,0.0,0.2,5.3,0,0,0,0,0,good,False,False,0.0,False,False,False,True
5625,2012-05-29,5,2,0,72,64.0,0.14,0.0,1.7,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5626,2012-05-30,5,3,0,59,42.0,0.0,0.0,14.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5627,2012-05-31,5,4,0,43,76.0,0.01,0.1,20.3,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5628,2012-06-01,6,5,0,71,79.0,0.09,0.0,13.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5629,2012-06-02,6,6,0,72,74.0,0.0,6.9,5.0,0,1,0,1,0,good,False,True,0.0,False,False,False,False
5630,2012-06-03,6,7,0,73,83.0,2.64,0.0,5.7,0,0,1,1,1,good,True,False,0.0,True,False,False,False
5631,2012-06-04,6,1,0,83,53.0,0.0,0.0,7.0,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5632,2012-06-05,6,2,0,55,80.0,0.0,0.0,18.0,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5633,2012-06-06,6,3,0,75,85.0,0.0,0.0,11.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5634,2012-06-07,6,4,0,84,41.0,0.0,0.1,9.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5635,2012-06-08,6,5,0,42,73.0,0.16,0.0,20.0,0,0,1,0,0,good,False,True,0.5,False,False,False,False
5636,2012-06-09,6,6,0,68,64.0,0.0,0.0,10.8,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5637,2012-06-10,6,7,0,66,71.0,0.0,0.0,14.2,0,0,0,1,0,good,False,False,0.0,False,False,False,True
5638,2012-06-11,6,1,0,73,56.0,1.08,0.1,3.6,0,0,0,0,0,good,False,False,0.0,False,False,False,True
5639,2012-06-12,6,2,0,58,67.0,0.0,0.0,10.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5640,2012-06-13,6,3,0,66,79.0,0.0,2.2,13.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5641,2012-06-14,6,4,0,77,83.0,0.92,0.2,9.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
5642,2012-06-15,6,5,0,80,46.0,0.0,0.0,7.5,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5643,2012-06-16,6,6,0,50,53.0,0.0,0.0,19.5,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5644,2012-06-17,6,7,0,58,61.0,0.0,0.0,19.0,0,1,0,1,0,good,True,False,0.0,True,False,False,False
5645,2012-06-18,6,1,0,62,74.0,0.0,0.0,14.6,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5646,2012-06-19,6,2,0,74,80.0,0.01,0.0,11.7,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5647,2012-06-20,6,3,0,80,74.0,0.0,0.0,10.6,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5648,2012-06-21,6,4,0,68,63.0,0.0,0.1,11.3,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5649,2012-06-22,6,5,0,59,51.0,0.22,0.0,14.2,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5650,2012-06-23,6,6,0,57,64.0,0.0,0.0,10.8,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5651,2012-06-24,6,7,0,66,50.0,1.01,0.0,4.4,0,0,0,1,0,good,False,False,0.0,False,False,False,True
5652,2012-06-25,6,1,0,47,65.0,0.28,0.0,3.1,0,0,0,0,0,good,False,False,0.8,False,False,True,True
5653,2012-06-26,6,2,0,63,66.0,1.71,0.2,3.3,0,0,1,0,0,good,False,True,0.0,False,False,False,False
5654,2012-06-27,6,3,0,66,59.0,0.01,0.9,5.7,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5655,2012-06-28,6,4,0,60,63.0,0.69,0.7,2.6,0,0,1,0,1,good,False,True,0.3,False,False,False,False
5656,2012-06-29,6,5,0,66,56.0,1.01,0.5,4.4,0,0,1,0,0,good,False,True,0.0,False,False,False,False
5657,2012-06-30,6,6,0,57,59.0,0.36,0.3,4.9,0,0,1,1,0,good,False,True,0.3,False,False,True,False
5658,2012-07-01,7,7,0,56,52.0,0.48,0.0,5.4,0,0,1,1,0,good,True,False,0.3,True,False,False,False
5659,2012-07-02,7,1,0,55,63.0,0.0,0.0,6.2,0,1,1,0,0,good,True,False,0.5,True,False,True,False
5660,2012-07-03,7,2,1,63,62.0,0.0,0.0,6.4,0,0,0,0,0,good,False,True,0.0,False,False,False,True
5661,2012-07-04,7,3,0,58,53.0,0.0,0.0,4.9,0,0,0,0,0,good,False,False,0.0,False,False,False,False
5662,2012-07-05,7,4,0,57,59.0,0.0,0.0,1.9,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5663,2012-07-06,7,5,0,65,59.0,0.0,0.0,8.1,0,0,0,0,0,good,False,True,0.0,False,False,False,False
5664,2012-07-07,7,6,0,58,59.0,0.0,0.0,6.1,0,0,0,1,0,good,False,True,0.0,False,False,False,False
5665,2012-07-08,7,7,0,63,67.0,0.0,2.6,1.8,0,0,0,1,0,good,False,False,0.0,False,False,False,True
5666,2012-07-09,7,1,0,65,67.0,1.22,1.2,3.9,0,0,0,0,1,good,False,False,0.0,False,False,False,True
5667,2012-07-10,7,2,0,70,68.0,1.32,0.8,2.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
5668,2012-07-11,7,3,0,66,64.0,0.7,1.9,2.2,0,0,1,0,0,good,False,True,0.3,False,False,True,False
5669,2012-07-12,7,4,0,69,44.0,1.97,0.0,3.6,0,0,1,0,1,good,False,True,0.0,False,False,False,False
5670,2012-07-13,7,5,0,49,50.0,0.02,0.0,13.6,0,0,1,0,0,good,False,True,0.5,False,False,True,False
5671,2012-07-14,7,6,0,51,52.0,0.0,0.0,5.6,0,0,1,1,0,good,False,True,0.5,False,False,True,False
5672,2012-07-15,7,7,0,50,42.0,0.0,0.1,12.8,0,0,1,1,0,good,True,False,0.5,True,False,True,False
5673,2012-07-16,7,1,0,44,38.0,0.13,0.0,14.7,0,0,1,0,1,good,True,False,0.5,True,False,False,False
5674,2012-07-17,7,2,0,41,35.0,0.0,0.0,5.2,0,1,1,0,1,good,False,True,0.5,False,False,False,False
5675,2012-07-18,7,3,0,35,41.0,0.01,0.0,7.9,0,0,1,0,0,good,False,True,0.0,False,False,False,False
