,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind
4452,2009-03-13,3,5,0,62,79.0,0.57,0.5,4.98
4453,2009-03-14,3,6,0,74,69.0,0.51,0.9,2.37
4454,2009-03-15,3,7,0,70,55.0,0.7,0.1,2.64
4455,2009-03-16,3,1,0,56,63.0,0.13,0.1,5.04
4456,2009-03-17,3,2,0,62,56.0,0.11,0.1,5.55
4457,2009-03-18,3,3,0,59,68.0,0.11,0.0,9.04
4458,2009-03-19,3,4,0,63,66.0,0.05,0.5,0.0
4459,2009-03-20,3,5,0,68,61.0,0.76,0.9,3.21
4460,2009-03-21,3,6,0,60,64.0,0.92,0.0,3.97
4461,2009-03-22,3,7,0,66,58.0,0.0,2.3,4.08
4462,2009-03-23,3,1,0,64,51.0,0.93,0.4,4.82
4463,2009-03-24,3,2,0,55,72.0,0.05,2.0,0.0
4464,2009-03-25,3,3,0,67,69.0,0.95,0.8,3.77
4465,2009-03-26,3,4,0,63,60.0,0.49,0.1,4.61
4466,2009-03-27,3,5,0,65,60.0,0.08,0.4,2.68
4467,2009-03-28,3,6,0,63,69.0,0.29,0.3,4.34
4468,2009-03-29,3,7,0,66,65.0,0.2,0.3,6.44
4469,2009-03-30,3,1,0,68,62.0,0.26,0.5,5.04
4470,2009-03-31,3,2,0,64,57.0,0.38,0.2,5.45
4471,2009-04-01,4,3,0,62,69.0,0.2,0.6,4.92
4472,2009-04-02,4,4,0,64,69.0,0.55,0.8,3.78
4473,2009-04-03,4,5,0,63,63.0,0.6,0.4,6.21
4474,2009-04-04,4,6,0,57,58.0,0.39,0.3,10.3
4475,2009-04-05,4,7,0,61,70.0,0.54,0.4,2.84
4476,2009-04-06,4,1,0,65,64.0,0.5,3.0,3.7
4477,2009-04-07,4,2,0,64,48.0,1.78,0.0,5.04
4478,2009-04-08,4,3,0,45,56.0,0.0,0.3,5.2
4479,2009-04-09,4,4,0,51,47.0,0.36,0.0,5.27
4480,2009-04-10,4,5,0,45,55.0,0.05,0.1,5.87
4481,2009-04-11,4,6,0,53,53.0,0.13,0.4,6.8
4482,2009-04-12,4,7,0,53,60.0,0.32,0.2,3.04
4483,2009-04-13,4,1,0,57,40.0,0.23,1.1,5.57
4484,2009-04-14,4,2,0,40,37.0,0.78,1.0,9.11
4485,2009-04-15,4,3,0,36,47.0,0.74,0.9,8.14
4486,2009-04-16,4,4,0,43,44.0,0.9,0.9,8.91
4487,2009-04-17,4,5,0,43,74.0,0.9,0.0,8.91
4488,2009-04-18,4,6,0,68,73.0,0.0,0.2,6.67
4489,2009-04-19,4,7,0,74,61.0,0.13,0.1,8.08
4490,2009-04-20,4,1,0,66,61.0,0.06,0.0,6.27
4491,2009-04-21,4,2,0,65,75.0,0.04,0.2,7.58
4492,2009-04-22,4,3,0,75,71.0,0.22,0.1,8.04
4493,2009-04-23,4,4,0,74,71.0,0.11,0.1,6.14
4494,2009-04-24,4,5,0,70,69.0,0.08,0.0,6.64
4495,2009-04-25,4,6,0,67,69.0,0.0,0.0,6.62
4496,2009-04-26,4,7,0,65,75.0,0.03,0.5,5.41
4497,2009-04-27,4,1,0,71,75.0,0.7,0.0,5.52
4498,2009-04-28,4,2,0,68,69.0,0.0,0.0,7.57
4499,2009-04-29,4,3,0,73,66.0,0.01,0.1,8.25
4500,2009-04-30,4,4,0,61,55.0,0.14,0.3,5.3
4501,2009-05-01,5,5,0,55,63.0,0.39,0.2,4.7
4502,2009-05-02,5,6,0,57,58.0,0.29,0.2,10.24
4503,2009-05-03,5,7,0,56,61.0,0.18,0.2,7.0
4504,2009-05-04,5,1,0,58,60.0,0.35,0.1,6.44
4505,2009-05-05,5,2,0,62,81.0,0.09,8.1,7.78
4506,2009-05-06,5,3,0,75,71.0,2.79,0.0,3.0
4507,2009-05-07,5,4,0,77,70.0,0.02,0.5,9.2
4508,2009-05-08,5,5,0,75,69.0,0.69,0.2,12.41
4509,2009-05-09,5,6,0,74,73.0,0.15,0.1,11.21
4510,2009-05-10,5,7,0,74,54.0,0.05,0.0,12.28
4511,2009-05-11,5,1,0,57,57.0,0.0,0.1,3.07
4512,2009-05-12,5,2,0,57,49.0,0.12,0.1,2.52
4513,2009-05-13,5,3,0,50,39.0,0.09,0.6,8.22
4514,2009-05-14,5,4,0,36,37.0,0.59,0.2,10.08
4515,2009-05-15,5,5,0,41,42.0,0.27,0.5,10.47
4516,2009-05-16,5,6,0,41,42.0,0.37,0.3,9.67
4517,2009-05-17,5,7,0,45,38.0,0.33,2.3,12.08
4518,2009-05-18,5,1,0,37,42.0,1.65,1.7,9.25
4519,2009-05-19,5,2,0,44,45.0,1.06,0.0,11.64
4520,2009-05-20,5,3,0,47,41.0,0.26,0.0,7.05
4521,2009-05-21,5,4,0,39,42.0,1.23,0.0,10.15
4522,2009-05-22,5,5,0,41,35.0,0.84,1.9,11.47
4523,2009-05-23,5,6,0,35,36.0,2.01,1.4,10.21
4524,2009-05-24,5,7,1,39,43.0,1.3,0.7,11.25
4525,2009-05-25,5,1,0,46,36.0,0.71,1.2,12.57
4526,2009-05-26,5,2,0,36,41.0,1.21,0.0,11.11
4527,2009-05-27,5,3,0,45,40.0,0.01,0.2,13.0
4528,2009-05-28,5,4,0,38,55.0,0.26,0.0,10.84
4529,2009-05-29,5,5,0,55,59.0,0.03,0.0,9.92
4530,2009-05-30,5,6,0,58,49.0,0.0,0.1,10.31
4531,2009-05-31,5,7,0,53,65.0,0.07,0.0,9.0
4532,2009-06-01,6,1,0,61,61.0,0.0,0.2,8.42
4533,2009-06-02,6,2,0,56,60.0,0.16,0.0,9.12
4534,2009-06-03,6,3,0,62,45.0,0.04,0.6,11.27
4535,2009-06-04,6,4,0,42,44.0,0.52,0.7,10.82
4536,2009-06-05,6,5,0,45,44.0,0.58,0.5,3.4
4537,2009-06-06,6,6,0,45,49.0,0.41,0.1,10.41
4538,2009-06-07,6,7,0,48,53.0,0.14,0.3,9.87
4539,2009-06-08,6,1,0,52,70.0,0.27,0.0,7.4
4540,2009-06-09,6,2,0,65,65.0,0.0,0.0,4.64
4541,2009-06-10,6,3,0,65,63.0,0.0,0.0,5.68
4542,2009-06-11,6,4,0,68,70.0,0.0,0.0,5.54
4543,2009-06-12,6,5,0,65,62.0,0.0,0.0,7.3
4544,2009-06-13,6,6,0,63,34.0,0.0,0.0,3.41
4545,2009-06-14,6,7,0,32,24.0,1.49,2.4,10.41
4546,2009-06-15,6,1,0,26,37.0,1.19,1.4,8.3
4547,2009-06-16,6,2,0,34,40.0,0.56,0.6,8.42
4548,2009-06-17,6,3,0,43,41.0,0.79,1.2,7.15
4549,2009-06-18,6,4,0,45,39.0,0.94,1.5,8.35
4550,2009-06-19,6,5,0,37,32.0,1.44,1.3,9.4
4551,2009-06-20,6,6,0,32,22.0,1.38,1.3,9.14
4552,2009-06-21,6,7,0,24,32.0,1.34,0.6,8.22
4553,2009-06-22,6,1,0,35,34.0,0.68,1.1,8.05
4554,2009-06-23,6,2,0,34,33.0,1.1,1.8,9.02
4555,2009-06-24,6,3,0,33,27.0,1.79,0.0,7.88
4556,2009-06-25,6,4,0,26,34.0,0.55,0.0,6.52
4557,2009-06-26,6,5,0,32,23.0,1.09,5.1,8.47
4558,2009-06-27,6,6,0,21,34.0,1.78,0.9,0.0
4559,2009-06-28,6,7,0,34,25.0,0.95,0.8,8.02
4560,2009-06-29,6,1,0,24,26.0,0.79,0.6,7.15
4561,2009-06-30,6,2,0,28,27.0,0.56,0.6,7.07
4562,2009-07-01,7,3,0,26,36.0,0.42,0.1,6.62
4563,2009-07-02,7,4,1,36,33.0,0.13,0.1,9.18
4564,2009-07-03,7,5,0,35,30.0,0.14,0.1,11.31
4565,2009-07-04,7,6,0,33,64.0,0.12,0.0,8.85
4566,2009-07-05,7,7,0,64,66.0,0.0,0.0,8.5
4567,2009-07-06,7,1,0,62,67.0,0.0,0.0,6.55
4568,2009-07-07,7,2,0,64,63.0,0.0,0.0,5.17
4569,2009-07-08,7,3,0,64,64.0,0.0,0.0,4.27
4570,2009-07-09,7,4,0,64,62.0,0.0,0.0,5.67
4571,2009-07-10,7,5,0,61,58.0,0.0,0.2,5.41
4572,2009-07-11,7,6,0,59,48.0,0.28,0.3,6.34
4573,2009-07-12,7,7,0,52,49.0,0.24,0.5,8.38
4574,2009-07-13,7,1,0,50,58.0,0.43,0.4,11.31
4575,2009-07-14,7,2,0,54,48.0,0.34,1.7,10.92
4576,2009-07-15,7,3,0,51,55.0,1.3,0.4,10.48
4577,2009-07-16,7,4,0,56,54.0,0.18,0.3,11.62
4578,2009-07-17,7,5,0,52,51.0,0.23,0.5,11.25
4579,2009-07-18,7,6,0,50,50.0,0.54,0.0,10.52
4580,2009-07-19,7,7,0,53,44.0,0.0,0.0,9.87
4581,2009-07-20,7,1,0,44,45.0,0.05,0.0,4.84
4582,2009-07-21,7,2,0,47,43.0,0.03,0.2,12.84
4583,2009-07-22,7,3,0,48,49.0,0.23,0.3,9.38
4584,2009-07-23,7,4,0,45,51.0,0.34,0.2,12.38
4585,2009-07-24,7,5,0,49,50.0,0.13,0.4,9.64
4586,2009-07-25,7,6,0,49,53.0,0.38,0.1,7.82
4587,2009-07-26,7,7,0,51,54.0,0.04,0.0,8.0
4588,2009-07-27,7,1,0,49,50.0,0.02,0.3,5.17
4589,2009-07-28,7,2,0,49,49.0,0.25,0.0,10.71
4590,2009-07-29,7,3,0,49,47.0,0.0,0.0,4.75
4591,2009-07-30,7,4,0,50,53.0,0.0,0.0,11.82
4592,2009-07-31,7,5,0,51,41.0,0.01,0.0,11.5
4593,2009-08-01,8,6,0,45,52.0,0.01,0.0,11.95
4594,2009-08-02,8,7,0,51,48.0,0.05,0.0,10.62
4595,2009-08-03,8,1,0,48,53.0,0.0,0.0,12.1
4596,2009-08-04,8,2,0,51,52.0,0.02,0.2,8.32
4597,2009-08-05,8,3,0,48,48.0,0.15,0.0,9.87
4598,2009-08-06,8,4,0,47,48.0,0.0,0.2,13.35
4599,2009-08-07,8,5,0,47,46.0,0.19,0.2,4.4
4600,2009-08-08,8,6,0,49,64.0,0.25,0.6,3.17
4601,2009-08-09,8,7,0,68,68.0,1.03,0.0,3.78
4602,2009-08-10,8,1,0,65,56.0,0.19,0.6,5.47
4603,2009-08-11,8,2,0,57,56.0,0.67,0.3,3.25
4604,2009-08-12,8,3,0,52,36.0,0.4,0.7,5.87
4605,2009-08-13,8,4,0,33,57.0,0.76,0.0,7.1
4606,2009-08-14,8,5,0,60,45.0,0.0,0.0,33.88
4607,2009-08-15,8,6,0,42,43.0,1.1,1.0,8.25
4608,2009-08-16,8,7,0,41,61.0,0.62,0.5,9.37
4609,2009-08-17,8,1,0,57,58.0,0.36,0.0,6.22
4610,2009-08-18,8,2,0,58,59.0,0.0,0.0,9.5
4611,2009-08-19,8,3,0,62,35.0,0.06,0.5,4.02
4612,2009-08-20,8,4,0,34,30.0,1.03,0.9,7.65
4613,2009-08-21,8,5,0,28,30.0,1.17,0.2,7.32
4614,2009-08-22,8,6,0,31,31.0,0.5,0.3,9.58
4615,2009-08-23,8,7,0,32,37.0,0.33,0.6,5.62
4616,2009-08-24,8,1,0,40,38.0,0.63,0.5,9.62
4617,2009-08-25,8,2,0,42,29.0,0.72,0.4,10.17
4618,2009-08-26,8,3,0,31,28.0,0.32,0.4,8.62
4619,2009-08-27,8,4,0,30,44.0,0.28,0.3,7.11
4620,2009-08-28,8,5,0,47,59.0,0.41,0.5,9.4
4621,2009-08-29,8,6,0,55,49.0,0.45,0.2,9.7
4622,2009-08-30,8,7,0,52,50.0,0.34,0.5,6.87
4623,2009-08-31,8,1,0,50,54.0,0.38,0.6,8.47
4624,2009-09-01,9,2,0,49,56.0,0.58,0.1,6.08
4625,2009-09-02,9,3,0,51,60.0,0.09,0.5,7.45
4626,2009-09-03,9,4,0,55,44.0,0.49,0.2,7.8
4627,2009-09-04,9,5,0,42,43.0,0.15,0.1,10.68
4628,2009-09-05,9,6,0,40,34.0,0.05,0.2,12.74
4629,2009-09-06,9,7,1,34,31.0,0.21,0.1,14.38
4630,2009-09-07,9,1,0,32,41.0,0.08,0.3,13.21
4631,2009-09-08,9,2,0,42,36.0,0.21,0.5,10.21
4632,2009-09-09,9,3,0,36,35.0,0.76,1.3,10.5
4633,2009-09-10,9,4,0,37,36.0,1.92,0.7,10.72
4634,2009-09-11,9,5,0,39,39.0,0.64,0.5,9.87
4635,2009-09-12,9,6,0,39,33.0,0.48,2.3,11.58
4636,2009-09-13,9,7,0,35,35.0,1.12,4.5,10.78
4637,2009-09-14,9,1,0,36,34.0,1.54,1.4,7.21
4638,2009-09-15,9,2,0,35,65.0,1.33,0.0,8.98
4639,2009-09-16,9,3,0,62,63.0,0.02,0.0,10.05
4640,2009-09-17,9,4,0,63,65.0,1.28,0.3,11.24
4641,2009-09-18,9,5,0,61,60.0,0.34,0.1,9.77
4642,2009-09-19,9,6,0,64,59.0,0.1,0.1,10.48
4643,2009-09-20,9,7,0,54,53.0,0.09,0.0,5.54
4644,2009-09-21,9,1,0,51,52.0,0.0,0.1,5.54
4645,2009-09-22,9,2,0,55,61.0,0.07,0.0,4.75
4646,2009-09-23,9,3,0,62,55.0,0.0,0.1,2.32
4647,2009-09-24,9,4,0,56,57.0,0.08,0.1,5.24
4648,2009-09-25,9,5,0,59,51.0,0.05,0.0,3.65
4649,2009-09-26,9,6,0,52,53.0,0.0,0.0,3.74
4650,2009-09-27,9,7,0,58,39.0,0.01,1.3,2.94
4651,2009-09-28,9,1,0,38,35.0,0.88,0.4,7.17
4652,2009-09-29,9,2,0,35,42.0,0.56,3.5,11.1
4653,2009-09-30,9,3,0,41,43.0,1.41,0.3,6.87
4654,2009-10-01,10,4,0,44,41.0,0.86,0.5,9.31
4655,2009-10-02,10,5,0,38,35.0,0.59,0.1,8.84
4656,2009-10-03,10,6,0,35,38.0,1.49,0.2,7.12
4657,2009-10-04,10,7,0,37,84.0,0.58,0.8,5.9
4658,2009-10-05,10,1,0,80,35.0,0.77,6.4,6.52
4659,2009-10-06,10,2,0,37,56.0,2.12,0.8,9.48
4660,2009-10-07,10,3,0,54,56.0,0.5,0.1,7.21
4661,2009-10-08,10,4,0,60,54.0,0.17,0.4,8.34
4662,2009-10-09,10,5,0,57,51.0,0.47,0.4,8.15
4663,2009-10-10,10,6,0,53,41.0,0.43,0.1,6.62
4664,2009-10-11,10,7,1,38,41.0,0.09,0.1,12.88
4665,2009-10-12,10,1,0,40,49.0,0.05,0.0,13.08
4666,2009-10-13,10,2,0,46,50.0,0.0,0.0,14.6
4667,2009-10-14,10,3,0,48,40.0,0.01,0.1,13.74
4668,2009-10-15,10,4,0,40,49.0,0.09,0.4,12.57
4669,2009-10-16,10,5,0,46,55.0,0.51,0.7,8.1
4670,2009-10-17,10,6,0,54,45.0,0.65,0.3,6.84
4671,2009-10-18,10,7,0,50,47.0,0.3,0.8,8.68
4672,2009-10-19,10,1,0,48,49.0,0.84,0.6,8.3
4673,2009-10-20,10,2,0,50,62.0,0.71,0.4,8.11
4674,2009-10-21,10,3,0,61,51.0,0.37,0.2,7.94
4675,2009-10-22,10,4,0,52,50.0,0.27,0.5,7.62
4676,2009-10-23,10,5,0,51,63.0,0.69,0.7,3.48
4677,2009-10-24,10,6,0,66,64.0,0.66,0.0,11.0
4678,2009-10-25,10,7,0,61,62.0,0.0,0.0,10.6
4679,2009-10-26,10,1,0,65,66.0,0.0,0.0,6.84
4680,2009-10-27,10,2,0,68,67.0,0.02,0.0,3.05
4681,2009-10-28,10,3,0,67,71.0,0.01,0.1,6.47
4682,2009-10-29,10,4,0,72,70.0,0.09,0.4,8.95
4683,2009-10-30,10,5,0,64,63.0,0.38,0.0,9.0
4684,2009-10-31,10,6,0,67,67.0,0.0,0.1,7.11
4685,2009-11-01,11,7,0,71,63.0,0.08,0.0,9.97
4686,2009-11-02,11,1,0,58,68.0,0.0,0.1,9.12
4687,2009-11-03,11,2,0,68,62.0,0.08,0.0,7.81
4688,2009-11-04,11,3,0,67,70.0,0.04,0.2,8.81
4689,2009-11-05,11,4,0,70,61.0,0.16,0.0,9.22
4690,2009-11-06,11,5,0,66,62.0,0.04,0.1,5.32
4691,2009-11-07,11,6,0,68,70.0,0.18,0.0,8.38
4692,2009-11-08,11,7,0,68,68.0,0.0,0.0,8.65
4693,2009-11-09,11,1,0,68,57.0,0.0,0.2,5.05
4694,2009-11-10,11,2,1,62,68.0,0.13,0.4,9.92
4695,2009-11-11,11,3,0,69,61.0,0.46,0.4,9.18
4696,2009-11-12,11,4,0,67,66.0,0.32,0.1,8.6
4697,2009-11-13,11,5,0,67,66.0,0.04,0.0,6.4
4698,2009-11-14,11,6,0,67,66.0,0.04,0.0,6.7
4699,2009-11-15,11,7,0,64,63.0,0.03,1.0,7.95
4700,2009-11-16,11,1,0,65,52.0,1.38,0.2,8.97
4701,2009-11-17,11,2,0,57,46.0,0.0,0.1,4.92
4702,2009-11-18,11,3,0,47,30.0,0.09,0.5,10.01
4703,2009-11-19,11,4,0,31,47.0,0.67,0.6,6.32
4704,2009-11-20,11,5,0,45,50.0,0.78,0.2,6.04
4705,2009-11-21,11,6,0,51,51.0,0.19,0.4,10.54
4706,2009-11-22,11,7,0,49,43.0,0.36,0.1,9.65
4707,2009-11-23,11,1,0,47,50.0,0.09,0.3,10.01
4708,2009-11-24,11,2,0,46,46.0,0.55,1.3,9.87
4709,2009-11-25,11,3,1,47,50.0,0.94,0.0,9.14
4710,2009-11-26,11,4,0,51,60.0,0.19,0.1,4.42
4711,2009-11-27,11,5,0,57,48.0,0.14,0.1,5.85
4712,2009-11-28,11,6,0,53,56.0,0.1,0.2,4.91
4713,2009-11-29,11,7,0,52,50.0,0.3,0.0,4.08
4714,2009-11-30,11,1,0,56,52.0,0.03,0.1,7.61
4715,2009-12-01,12,2,0,54,62.0,0.13,0.0,6.74
4716,2009-12-02,12,3,0,58,41.0,0.0,0.5,4.37
4717,2009-12-03,12,4,0,39,40.0,0.61,0.7,10.3
4718,2009-12-04,12,5,0,43,36.0,0.59,0.0,7.82
4719,2009-12-05,12,6,0,37,43.0,1.36,0.0,7.4
4720,2009-12-06,12,7,0,44,31.0,0.75,0.8,6.65
4721,2009-12-07,12,1,0,31,37.0,0.57,0.2,7.42
4722,2009-12-08,12,2,0,38,32.0,0.14,0.9,8.77
4723,2009-12-09,12,3,0,34,35.0,0.72,1.1,8.41
4724,2009-12-10,12,4,0,34,42.0,0.86,0.1,9.05
4725,2009-12-11,12,5,0,45,46.0,0.0,0.4,10.64
4726,2009-12-12,12,6,0,48,48.0,0.34,0.0,11.3
4727,2009-12-13,12,7,0,48,44.0,0.0,0.2,4.3
4728,2009-12-14,12,1,0,45,48.0,0.19,0.0,12.44
4729,2009-12-15,12,2,0,48,59.0,0.0,2.0,9.54
4730,2009-12-16,12,3,0,61,58.0,1.94,3.6,6.32
4731,2009-12-17,12,4,0,62,70.0,1.37,1.5,7.97
4732,2009-12-18,12,5,0,66,65.0,1.39,3.4,8.21
4733,2009-12-19,12,6,0,64,40.0,3.51,0.0,7.97
4734,2009-12-20,12,7,0,43,47.0,0.02,4.2,4.37
4735,2009-12-21,12,1,0,44,35.0,3.89,0.0,7.54
4736,2009-12-22,12,2,0,39,26.0,0.0,0.0,9.34
4737,2009-12-23,12,3,0,26,41.0,0.0,0.0,4.78
4738,2009-12-24,12,4,1,38,41.0,1.06,0.7,12.14
4739,2009-12-25,12,5,0,43,38.0,0.45,0.0,3.0
4740,2009-12-26,12,6,0,39,40.0,0.02,0.0,3.12
4741,2009-12-27,12,7,0,39,35.0,0.0,0.0,6.92
4742,2009-12-28,12,1,0,38,55.0,0.0,0.0,2.81
4743,2009-12-29,12,2,0,60,45.0,0.0,0.4,2.48
4744,2009-12-30,12,3,0,42,41.0,0.35,0.0,2.61
4745,2009-12-31,12,4,1,42,44.0,0.0,4.2,4.75
4746,2010-01-01,1,5,0,44,40.0,1.38,0.0,8.22
4747,2010-01-02,1,6,0,41,47.0,0.01,0.1,7.11
4748,2010-01-03,1,7,0,47,39.0,5.76,0.0,8.64
4749,2010-01-04,1,1,0,42,43.0,0.03,0.8,6.91
4750,2010-01-05,1,2,0,42,24.0,1.27,0.1,7.05
4751,2010-01-06,1,3,0,24,35.0,0.01,0.0,5.64
4752,2010-01-07,1,4,0,35,30.0,0.0,0.0,1.52
4753,2010-01-08,1,5,0,32,35.0,0.02,0.0,4.04
4754,2010-01-09,1,6,0,39,46.0,0.0,0.0,1.72
4755,2010-01-10,1,7,0,44,64.0,0.0,0.0,3.84
4756,2010-01-11,1,1,0,60,60.0,0.0,0.0,1.85
4757,2010-01-12,1,2,0,60,58.0,0.0,0.0,0.0
4758,2010-01-13,1,3,0,60,43.0,0.0,0.0,13.36
4759,2010-01-14,1,4,0,47,45.0,1.35,0.0,4.64
4760,2010-01-15,1,5,0,45,32.0,0.57,0.5,4.65
4761,2010-01-16,1,6,0,33,44.0,0.35,0.0,13.02
4762,2010-01-17,1,7,1,41,27.0,0.01,0.0,1.51
4763,2010-01-18,1,1,0,29,9.0,0.0,0.0,6.28
4764,2010-01-19,1,2,0,9,59.0,0.01,0.0,19.47
4765,2010-01-20,1,3,0,60,38.0,0.0,4.8,5.42
4766,2010-01-21,1,4,0,41,54.0,1.64,0.1,3.98
4767,2010-01-22,1,5,0,57,58.0,0.0,0.1,6.24
4768,2010-01-23,1,6,0,59,66.0,0.12,0.0,9.72
4769,2010-01-24,1,7,0,72,67.0,0.0,0.0,4.4
4770,2010-01-25,1,1,0,67,53.0,0.01,0.1,3.67
4771,2010-01-26,1,2,0,53,66.0,0.09,1.0,6.21
4772,2010-01-27,1,3,0,63,62.0,1.33,0.0,6.88
4773,2010-01-28,1,4,0,57,64.0,0.39,2.1,6.52
4774,2010-01-29,1,5,0,60,66.0,1.44,0.2,0.0
4775,2010-01-30,1,6,0,65,62.0,0.0,0.0,4.24
4776,2010-01-31,1,7,0,57,71.0,0.0,0.0,7.31
4777,2010-02-01,2,1,0,65,65.0,0.0,0.0,8.71
4778,2010-02-02,2,2,0,61,52.0,0.02,1.4,5.37
4779,2010-02-03,2,3,0,54,65.0,1.0,0.0,0.0
4780,2010-02-04,2,4,0,63,62.0,0.0,0.1,7.14
4781,2010-02-05,2,5,0,61,68.0,0.07,0.0,5.94
4782,2010-02-06,2,6,0,66,71.0,0.0,0.0,2.9
4783,2010-02-07,2,7,0,65,58.0,0.0,0.6,5.94
4784,2010-02-08,2,1,0,62,61.0,0.47,0.2,5.07
4785,2010-02-09,2,2,0,62,61.0,0.16,0.0,4.01
4786,2010-02-10,2,3,0,62,59.0,0.03,0.0,5.8
4787,2010-02-11,2,4,0,59,64.0,0.03,0.0,5.12
4788,2010-02-12,2,5,0,66,61.0,0.0,0.0,4.15
4789,2010-02-13,2,6,0,59,58.0,0.03,0.0,10.17
4790,2010-02-14,2,7,1,55,65.0,0.02,0.0,12.74
4791,2010-02-15,2,1,0,62,55.0,0.0,0.0,3.75
4792,2010-02-16,2,2,0,61,62.0,0.0,0.1,6.97
4793,2010-02-17,2,3,0,61,41.0,0.08,0.0,6.95
4794,2010-02-18,2,4,0,41,44.0,0.99,0.0,5.15
4795,2010-02-19,2,5,0,46,47.0,0.45,0.0,10.48
4796,2010-02-20,2,6,0,44,47.0,0.9,3.2,5.35
4797,2010-02-21,2,7,0,47,50.0,1.4,0.6,9.54
4798,2010-02-22,2,1,0,50,54.0,0.24,3.0,4.1
4799,2010-02-23,2,2,0,52,46.0,1.25,0.6,8.94
4800,2010-02-24,2,3,0,49,47.0,0.29,0.3,4.05
4801,2010-02-25,2,4,0,48,49.0,0.3,0.2,5.61
4802,2010-02-26,2,5,0,51,50.0,0.28,0.3,4.82
4803,2010-02-27,2,6,0,51,65.0,0.28,1.1,4.82
4804,2010-02-28,2,7,0,72,84.0,1.15,0.0,8.67
4805,2010-03-01,3,1,0,77,71.0,0.6,0.4,9.71
4806,2010-03-02,3,2,0,68,64.0,0.37,0.8,7.9
4807,2010-03-03,3,3,0,67,77.0,0.7,0.0,10.95
4808,2010-03-04,3,4,0,77,76.0,0.05,2.2,9.84
4809,2010-03-05,3,5,0,76,73.0,0.91,0.0,8.18
4810,2010-03-06,3,6,0,72,67.0,0.13,5.0,7.62
4811,2010-03-07,3,7,0,67,69.0,2.28,3.8,6.62
4812,2010-03-08,3,1,0,68,67.0,2.03,0.0,6.68
4813,2010-03-09,3,2,0,74,78.0,0.06,2.5,5.01
4814,2010-03-10,3,3,0,72,77.0,1.43,0.2,7.27
4815,2010-03-11,3,4,0,75,56.0,0.56,1.0,8.78
4816,2010-03-12,3,5,0,62,62.0,0.9,0.1,3.94
4817,2010-03-13,3,6,0,61,59.0,0.25,0.5,5.27
4818,2010-03-14,3,7,0,61,60.0,0.68,0.2,8.97
4819,2010-03-15,3,1,0,61,57.0,0.23,2.1,5.51
4820,2010-03-16,3,2,0,60,66.0,1.18,0.5,6.28
4821,2010-03-17,3,3,0,63,78.0,0.09,0.0,7.91
4822,2010-03-18,3,4,0,75,74.0,1.66,0.0,2.57
4823,2010-03-19,3,5,0,78,77.0,0.12,0.3,12.27
4824,2010-03-20,3,6,0,76,82.0,0.31,0.3,14.84
4825,2010-03-21,3,7,0,75,80.0,0.3,0.8,13.6
4826,2010-03-22,3,1,0,74,53.0,0.55,0.3,16.94
4827,2010-03-23,3,2,0,54,55.0,0.22,0.5,4.31
4828,2010-03-24,3,3,0,54,47.0,0.54,0.3,1.78
4829,2010-03-25,3,4,0,48,49.0,0.43,0.0,9.91
4830,2010-03-26,3,5,0,50,50.0,0.0,0.0,6.44
4831,2010-03-27,3,6,0,53,52.0,0.0,0.0,8.42
4832,2010-03-28,3,7,0,55,52.0,0.0,0.0,5.94
4833,2010-03-29,3,1,0,56,57.0,0.0,0.0,8.85
4834,2010-03-30,3,2,0,53,59.0,0.0,0.0,7.81
4835,2010-03-31,3,3,0,56,53.0,0.0,0.8,7.22
4836,2010-04-01,4,4,0,57,54.0,1.12,0.3,3.32
4837,2010-04-02,4,5,0,49,49.0,0.1,2.5,7.64
4838,2010-04-03,4,6,0,54,50.0,1.07,0.0,6.8
4839,2010-04-04,4,7,0,49,53.0,0.01,0.0,6.64
4840,2010-04-05,4,1,0,53,60.0,0.0,0.0,9.18
4841,2010-04-06,4,2,0,58,55.0,0.0,0.0,11.92
4842,2010-04-07,4,3,0,52,61.0,0.0,0.1,11.57
4843,2010-04-08,4,4,0,57,55.0,0.1,0.0,12.24
4844,2010-04-09,4,5,0,53,58.0,0.0,0.4,11.41
4845,2010-04-10,4,6,0,58,56.0,0.35,5.9,13.58
4846,2010-04-11,4,7,0,54,47.0,5.47,4.7,14.34
4847,2010-04-12,4,1,0,51,57.0,2.58,3.2,13.57
4848,2010-04-13,4,2,0,58,57.0,3.25,0.0,8.44
4849,2010-04-14,4,3,0,58,57.0,0.48,1.6,9.0
4850,2010-04-15,4,4,0,59,59.0,1.22,1.0,11.75
4851,2010-04-16,4,5,0,55,59.0,1.13,0.4,5.75
4852,2010-04-17,4,6,0,61,51.0,0.16,0.8,1.61
4853,2010-04-18,4,7,0,56,65.0,0.62,1.1,6.87
4854,2010-04-19,4,1,0,60,59.0,0.82,0.5,4.52
4855,2010-04-20,4,2,0,60,71.0,0.45,0.6,4.34
4856,2010-04-21,4,3,0,70,74.0,1.8,1.9,8.92
4857,2010-04-22,4,4,0,72,71.0,1.76,2.9,8.41
4858,2010-04-23,4,5,0,71,73.0,2.74,2.0,10.58
4859,2010-04-24,4,6,0,67,72.0,1.83,3.2,8.54
4860,2010-04-25,4,7,0,68,45.0,3.52,0.7,6.37
4861,2010-04-26,4,1,0,41,36.0,0.63,1.0,9.05
