,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,is_sick,WeekendTomorrow,naive_prediction
3017,2005-04-08,4,5,0,39,41,0,0,9.76,0,0,0,0,0,1
3018,2005-04-09,4,6,0,45,46,0,0,4.73,0,1,1,0,1,0
3019,2005-04-10,4,7,0,44,44,0,0,9.68,0,0,0,0,1,0
3020,2005-04-11,4,1,0,44,45,0.02,0.3,6.81,0,0,0,0,0,1
3021,2005-04-12,4,2,0,44,46,0.33,0.1,7.91,0,0,1,0,0,0
3022,2005-04-13,4,3,0,46,63,0.12,0,5.46,0,0,1,0,0,0
3023,2005-04-14,4,4,0,67,62,0,0.1,3.85,0,0,0,0,0,0
3024,2005-04-15,4,5,0,57,56,0.08,0.2,5.96,0,0,0,0,0,1
3025,2005-04-16,4,6,0,52,49,0.25,0,5.95,0,0,1,0,1,0
3026,2005-04-17,4,7,0,48,26,0.03,0.3,6.25,0,0,0,0,1,0
3027,2005-04-18,4,1,0,27,61,0.79,0,5.53,0,0,0,0,0,1
3028,2005-04-19,4,2,0,60,33,0,0.7,61.1,0,0,0,0,0,1
3029,2005-04-20,4,3,0,36,42,0.58,0.3,6.28,0,0,1,0,0,1
3030,2005-04-21,4,4,0,38,59,0.24,0,6.78,0,0,1,0,0,1
3031,2005-04-22,4,5,0,56,48,0,0,4.33,0,0,0,0,0,0
3032,2005-04-23,4,6,0,52,62,0,0,6.21,0,0,1,0,1,0
3033,2005-04-24,4,7,0,57,27,0,0.1,4.11,0,0,0,0,1,0
3034,2005-04-25,4,1,0,29,27,0.08,0.1,7.08,0,0,0,0,0,1
3035,2005-04-26,4,2,0,26,23,0.08,0.5,5.1,0,1,1,0,0,1
3036,2005-04-27,4,3,0,25,27,0.34,0.2,7.16,0,0,1,0,0,1
3037,2005-04-28,4,4,0,26,33,0.18,0.2,4.03,0,0,1,0,0,1
3038,2005-04-29,4,5,0,36,36,0.34,0.2,6.88,0,0,1,0,0,1
3039,2005-04-30,4,6,0,39,27,0.25,0.1,6.8,0,0,1,0,1,0
3040,2005-05-01,5,7,0,25,24,0.13,0.2,5.63,1,0,1,0,1,0
3041,2005-05-02,5,1,0,25,41,0.14,0.3,4.91,0,0,0,0,0,1
3042,2005-05-03,5,2,0,41,48,0.24,1,6.73,0,0,1,0,0,1
3043,2005-05-04,5,3,0,50,46,2.82,0,6.76,0,0,1,0,0,1
3044,2005-05-05,5,4,0,47,41,0.06,0.3,5.41,0,0,1,0,0,1
3045,2005-05-06,5,5,0,45,41,0.25,0.3,5.96,0,0,1,0,0,1
3046,2005-05-07,5,6,0,43,44,0.24,0.2,3.46,0,0,1,0,1,0
3047,2005-05-08,5,7,0,47,53,0.25,1.7,4.46,0,0,0,0,1,0
3048,2005-05-09,5,1,0,50,31,1.16,0.1,7.45,0,0,0,0,0,1
3049,2005-05-10,5,2,0,34,35,0.08,0.1,6.21,0,0,1,0,0,1
3050,2005-05-11,5,3,0,37,31,0.1,0,7.36,0,0,1,0,0,1
3051,2005-05-12,5,4,0,29,26,0.02,0,5.6,0,0,1,0,0,1
3052,2005-05-13,5,5,0,28,34,0,0.1,5.73,0,0,1,0,0,1
3053,2005-05-14,5,6,0,35,33,0.06,0.4,4.85,0,0,1,0,1,0
3054,2005-05-15,5,7,0,31,33,0.55,0.5,5.23,0,0,0,0,1,0
3055,2005-05-16,5,1,0,30,31,0.65,0.4,4.78,1,0,1,0,0,1
3056,2005-05-17,5,2,0,34,36,0.5,0.6,4.58,0,1,1,0,0,1
3057,2005-05-18,5,3,0,33,32,0.66,0.6,5.7,0,0,1,0,0,1
3058,2005-05-19,5,4,0,30,25,0.84,0.4,4.81,0,0,1,0,0,1
3059,2005-05-20,5,5,0,28,31,0.58,0.5,4.88,0,0,1,0,0,1
3060,2005-05-21,5,6,0,31,57,0.56,0,4.85,0,0,1,0,1,0
3061,2005-05-22,5,7,0,54,52,0,0,11.73,0,0,0,0,1,0
3062,2005-05-23,5,1,0,54,48,0.02,0,11.51,0,0,0,0,0,0
3063,2005-05-24,5,2,0,52,59,0.02,0.4,9.31,0,0,1,0,0,1
3064,2005-05-25,5,3,0,54,54,0.35,5.5,9.58,0,0,1,0,0,1
3065,2005-05-26,5,4,0,51,41,3.37,0.5,9.38,0,0,1,0,0,1
3066,2005-05-27,5,5,0,44,51,0.19,1.5,6.33,0,0,1,0,0,1
3067,2005-05-28,5,6,0,51,53,0.99,0.8,7.48,0,0,1,0,1,0
3068,2005-05-29,5,7,1,52,48,0.67,0.4,2.46,0,0,0,0,1,0
3069,2005-05-30,5,1,0,51,51,0.44,4.1,3.75,1,0,1,0,0,1
3070,2005-05-31,5,2,0,52,44,1.3,0.3,8.86,0,0,1,0,0,1
3071,2005-06-01,6,3,0,46,53,0.19,0,7.21,0,0,0,0,0,1
3072,2005-06-02,6,4,0,52,35,1.35,0,7.01,0,0,1,0,0,1
3073,2005-06-03,6,5,0,37,29,0.07,0.3,5.86,0,0,1,0,0,1
3074,2005-06-04,6,6,0,27,37,0.3,0,5.78,0,0,1,0,1,0
3075,2005-06-05,6,7,0,37,44,0.04,0.4,5.85,0,0,0,0,1,0
3076,2005-06-06,6,1,0,40,35,0.34,0.5,6.46,0,0,0,0,0,1
3077,2005-06-07,6,2,0,34,35,0.43,0,5.73,0,0,1,0,0,1
3078,2005-06-08,6,3,0,32,37,0.04,0,5.23,0,0,0,1,0,0
3079,2005-06-09,6,4,0,36,78,0.04,0.1,4.91,0,0,0,1,0,0
3080,2005-06-10,6,5,0,80,31,0.1,0.2,6.7,0,0,0,1,0,0
3081,2005-06-11,6,6,0,34,47,0.29,0.5,6.58,0,0,0,1,1,0
3082,2005-06-12,6,7,0,48,51,0.65,0.9,4.36,0,0,0,1,1,0
3083,2005-06-13,6,1,0,55,49,0.76,0.7,7.08,0,0,0,1,0,0
3084,2005-06-14,6,2,0,52,43,0.67,0.2,5.46,0,0,0,1,0,0
3085,2005-06-15,6,3,0,47,35,0.19,0,4.95,0,0,1,0,0,0
3086,2005-06-16,6,4,0,34,34,0.03,0,6.91,0,0,1,0,0,1
3087,2005-06-17,6,5,0,32,37,0,0.1,6.38,0,0,1,0,0,1
3088,2005-06-18,6,6,0,34,43,0.05,0,5.28,0,0,1,0,1,0
3089,2005-06-19,6,7,0,43,32,0.04,0,6.51,1,0,0,0,1,0
3090,2005-06-20,6,1,0,29,41,0.03,0.3,7.56,0,0,0,0,0,1
3091,2005-06-21,6,2,0,40,48,0.38,0.6,3.75,0,0,1,0,0,1
3092,2005-06-22,6,3,0,47,44,0.49,0.4,3.61,0,0,1,0,0,1
3093,2005-06-23,6,4,0,41,41,0.53,0.5,4.11,0,0,0,0,0,1
3094,2005-06-24,6,5,0,41,45,0.57,0.3,3.63,0,0,1,0,0,1
3095,2005-06-25,6,6,0,43,51,0.39,0,3.6,0,0,1,0,1,0
3096,2005-06-26,6,7,0,52,45,1.08,0.6,3.23,0,0,0,0,1,0
3097,2005-06-27,6,1,0,45,45,0.84,0.4,3.2,0,1,0,0,0,1
3098,2005-06-28,6,2,0,43,56,0.5,0,1.21,0,0,1,0,0,1
3099,2005-06-29,6,3,0,59,53,0,0,10.75,0,0,0,0,0,0
3100,2005-06-30,6,4,0,56,66,0,0,8.51,0,0,0,0,0,0
3101,2005-07-01,7,5,0,62,66,0,0,5.81,0,0,0,0,0,0
3102,2005-07-02,7,6,0,67,65,0,0,3.78,0,0,0,0,1,0
3103,2005-07-03,7,7,1,65,73,0.01,0,5.56,1,0,0,0,1,0
3104,2005-07-04,7,1,0,74,55,0,0,10.18,1,0,0,0,0,0
3105,2005-07-05,7,2,0,58,69,0,0,9.53,0,0,0,0,0,0
3106,2005-07-06,7,3,0,64,67,0,0,6.08,0,0,0,0,0,1
3107,2005-07-07,7,4,0,72,52,0,0,10.75,0,0,0,0,0,0
3108,2005-07-08,7,5,0,53,64,0,0,5.7,0,0,1,0,0,0
3109,2005-07-09,7,6,0,61,63,0,0,8.86,0,0,0,0,1,0
3110,2005-07-10,7,7,0,60,72,0,0,9.31,0,0,0,0,1,0
3111,2005-07-11,7,1,0,67,66,0,0,8.38,0,0,0,0,0,0
3112,2005-07-12,7,2,0,65,57,0,0,5.98,0,0,0,0,0,0
3113,2005-07-13,7,3,0,60,60,0,0,9.68,0,0,0,0,0,0
3114,2005-07-14,7,4,0,64,69,0,0,8.86,0,0,0,0,0,1
3115,2005-07-15,7,5,0,66,55,0,0,5.18,0,0,0,0,0,0
3116,2005-07-16,7,6,0,58,61,0,0,9.73,0,1,0,0,1,0
3117,2005-07-17,7,7,0,62,58,0,0,9.91,0,0,0,0,1,0
3118,2005-07-18,7,1,0,59,65,0,0,7.86,1,0,0,0,0,0
3119,2005-07-19,7,2,0,67,60,0,0,6.26,0,0,0,0,0,0
3120,2005-07-20,7,3,0,65,62,0,0,6,0,0,0,0,0,0
3121,2005-07-21,7,4,0,59,56,0,0,8.05,0,0,0,0,0,1
3122,2005-07-22,7,5,0,57,48,0,0.6,11.36,0,0,0,0,0,1
3123,2005-07-23,7,6,0,52,41,0.6,0.4,5.63,0,0,1,0,1,0
3124,2005-07-24,7,7,0,41,23,0.38,0.2,5.36,0,0,0,0,1,0
3125,2005-07-25,7,1,0,21,36,0.25,0.9,4.95,0,0,0,0,0,1
3126,2005-07-26,7,2,0,40,45,0.66,0.5,3.4,0,0,1,0,0,1
3127,2005-07-27,7,3,0,44,41,0.7,0.2,8.4,0,0,1,0,0,1
3128,2005-07-28,7,4,0,40,38,0.25,0.3,6.33,0,0,1,0,0,1
3129,2005-07-29,7,5,0,41,36,0.38,0.8,5.36,0,0,1,0,0,1
3130,2005-07-30,7,6,0,38,38,0.62,0.1,6.03,0,0,1,0,1,0
3131,2005-07-31,7,7,0,42,44,0.17,2.2,6.53,1,0,0,0,1,0
3132,2005-08-01,8,1,0,41,47,1.1,0.1,3.56,0,0,0,1,0,1
3133,2005-08-02,8,2,0,45,48,0.64,3.2,4.4,0,1,0,1,0,0
3134,2005-08-03,8,3,0,48,53,3.11,5.4,4.7,0,0,0,1,0,0
3135,2005-08-04,8,4,0,51,50,4.99,1.7,8.86,0,0,0,1,0,0
3136,2005-08-05,8,5,0,51,43,1.63,0.9,6.53,0,0,0,1,0,0
3137,2005-08-06,8,6,0,44,48,0.99,0.9,6.8,0,0,0,1,1,0
3138,2005-08-07,8,7,0,47,35,0.87,0.9,4.05,0,0,0,1,1,0
3139,2005-08-08,8,1,0,36,36,0.88,0.9,5.76,0,0,0,1,0,0
3140,2005-08-09,8,2,0,38,37,1.02,0.5,3.98,0,0,1,0,0,0
3141,2005-08-10,8,3,0,34,38,0.39,1.9,4.35,0,0,1,0,0,1
3142,2005-08-11,8,4,0,38,24,1.18,0,3.15,0,0,1,0,0,1
3143,2005-08-12,8,5,0,25,28,0.24,0.3,5.81,0,0,1,0,0,1
3144,2005-08-13,8,6,0,27,24,0.28,0.4,6.91,0,0,1,0,1,0
3145,2005-08-14,8,7,0,26,26,0.34,0.2,6.46,1,0,1,0,1,0
3146,2005-08-15,8,1,0,28,43,0.25,0,7.16,1,0,1,0,0,1
3147,2005-08-16,8,2,0,43,43,0,0,13.21,0,0,1,0,0,1
3148,2005-08-17,8,3,0,43,42,0,0,11.85,0,0,0,0,0,1
3149,2005-08-18,8,4,0,43,41,0,0,4.33,0,0,0,0,0,1
3150,2005-08-19,8,5,0,39,48,0,0,14.21,0,0,0,0,0,0
3151,2005-08-20,8,6,0,44,62,0,0.4,3.96,0,0,0,0,1,0
3152,2005-08-21,8,7,0,68,72,1.26,1.2,6.91,0,0,0,0,1,0
3153,2005-08-22,8,1,0,66,62,1.2,4.5,8.61,0,0,0,0,0,1
3154,2005-08-23,8,2,0,67,62,4.44,0.4,12.8,0,0,1,0,0,1
3155,2005-08-24,8,3,0,68,34,0.26,0,6.31,0,0,1,0,0,1
3156,2005-08-25,8,4,0,33,40,0,3,2.2,0,0,1,0,0,1
3157,2005-08-26,8,5,0,41,20,1.4,0,8.52,0,0,1,0,0,1
3158,2005-08-27,8,6,0,21,8,0,0,14.72,0,0,1,0,1,0
3159,2005-08-28,8,7,0,8,35,0.01,0.4,5.4,0,0,0,0,1,0
3160,2005-08-29,8,1,0,32,40,0.43,0.9,8.67,1,0,1,0,0,1
3161,2005-08-30,8,2,0,37,23,0.71,0,2.84,0,0,1,0,0,1
3162,2005-08-31,8,3,0,22,17,0,0,6.91,0,0,1,0,0,1
3163,2005-09-01,9,4,0,16,17,0,0,3.12,0,0,1,0,0,0
3164,2005-09-02,9,5,0,18,62,0,0,0.94,0,0,1,0,0,1
3165,2005-09-03,9,6,0,60,40,0,0.1,2.88,0,0,0,0,1,0
3166,2005-09-04,9,7,1,37,33,0.15,0,3.32,0,0,0,0,1,0
3167,2005-09-05,9,1,0,36,39,0.03,0.4,4.44,0,0,0,0,0,1
3168,2005-09-06,9,2,0,37,32,0.38,0,4.55,0,0,1,0,0,1
3169,2005-09-07,9,3,0,32,39,0.05,2.4,9.31,0,0,1,0,0,1
3170,2005-09-08,9,4,0,42,36,1.94,0.3,9.8,0,0,1,0,0,1
3171,2005-09-09,9,5,0,36,43,0.1,0,5.84,0,0,1,0,0,1
3172,2005-09-10,9,6,0,39,3,1.5,0.1,8.35,0,0,1,0,1,0
3173,2005-09-11,9,7,0,3,15,0,0,4.44,1,0,1,0,1,0
3174,2005-09-12,9,1,0,14,10,0.01,0,1.21,1,0,1,0,0,1
3175,2005-09-13,9,2,0,10,15,0,0,5.6,0,0,1,0,0,1
3176,2005-09-14,9,3,0,14,37,0,0,0.7,0,0,1,0,0,0
3177,2005-09-15,9,4,0,36,61,0,0,4.55,0,0,1,0,0,0
3178,2005-09-16,9,5,0,60,61,0,0,0,0,0,0,1,0,1
3179,2005-09-17,9,6,0,60,46,0,0.6,5.2,0,0,0,1,1,0
3180,2005-09-18,9,7,0,48,37,0.49,0.1,7.41,0,0,0,1,1,0
3181,2005-09-19,9,1,0,40,28,0.12,0.4,6.55,0,0,0,1,0,0
3182,2005-09-20,9,2,0,28,29,0.49,0,15.88,0,0,0,1,0,0
3183,2005-09-21,9,3,0,32,12,0,0,3.24,0,0,0,1,0,0
3184,2005-09-22,9,4,0,11,-9,0,0,5.25,0,0,0,1,0,0
3185,2005-09-23,9,5,0,-8,63,0,0,16.62,0,0,0,1,0,0
3186,2005-09-24,9,6,0,60,34,0,2.9,6.47,0,0,0,1,1,0
3187,2005-09-25,9,7,0,38,47,0.99,0,2.92,1,0,1,0,1,0
3188,2005-09-26,9,1,0,51,55,0.19,0.1,5.11,0,0,0,0,0,0
3189,2005-09-27,9,2,0,53,68,0.11,0,7.84,0,0,0,0,0,0
3190,2005-09-28,9,3,0,65,57,0,0.1,4.28,0,0,0,0,0,1
3191,2005-09-29,9,4,0,61,45,0.11,0,3.42,0,0,0,0,0,0
3192,2005-09-30,9,5,0,47,65,0,9.6,5.41,0,0,1,0,0,1
3193,2005-10-01,10,6,0,60,62,3.3,4.9,5.51,0,0,1,0,1,0
3194,2005-10-02,10,7,0,57,60,2.12,5.8,6.51,0,0,0,0,1,0
3195,2005-10-03,10,1,0,59,61,6.08,0.8,0,0,0,0,0,0,1
3196,2005-10-04,10,2,0,57,46,0.41,0,1.64,0,0,0,0,0,0
3197,2005-10-05,10,3,0,48,57,0.01,0,3.11,0,0,1,0,0,1
3198,2005-10-06,10,4,0,55,54,0,3,8.95,0,0,0,0,0,1
3199,2005-10-07,10,5,0,55,48,2.82,8.5,6.57,0,0,1,0,0,1
3200,2005-10-08,10,6,0,52,53,3.31,1.7,0,0,0,1,0,1,0
3201,2005-10-09,10,7,1,55,58,1.74,1.6,3.38,1,0,1,0,1,0
3202,2005-10-10,10,1,0,56,57,1.81,1,6.02,0,0,0,0,0,1
3203,2005-10-11,10,2,0,59,59,0.48,0.9,3.9,0,0,0,0,0,1
3204,2005-10-12,10,3,0,58,50,0.85,0,6.15,0,0,1,0,0,1
3205,2005-10-13,10,4,0,52,52,2.61,6.3,13.81,0,0,1,0,0,1
3206,2005-10-14,10,5,0,52,53,6.6,2.4,10.6,0,0,1,0,0,1
3207,2005-10-15,10,6,0,53,56,2.49,1.5,5.75,0,0,1,0,1,0
3208,2005-10-16,10,7,0,56,63,1.38,0.1,4.6,0,0,0,0,1,0
3209,2005-10-17,10,1,0,60,59,0.6,1.6,4.51,0,0,0,0,0,1
3210,2005-10-18,10,2,0,56,45,2.29,0.4,9.52,0,0,1,0,0,1
3211,2005-10-19,10,3,0,47,59,0.74,1.1,10.87,0,0,1,0,0,1
3212,2005-10-20,10,4,0,57,52,1.08,2.4,4.77,0,0,1,0,0,1
3213,2005-10-21,10,5,0,55,57,2.31,1.6,5.11,0,0,1,0,0,1
3214,2005-10-22,10,6,0,54,37,1.59,0,6.92,0,0,1,0,1,0
3215,2005-10-23,10,7,0,36,46,0,0,4.4,0,0,0,0,1,0
3216,2005-10-24,10,1,0,46,38,0,0.5,4.45,0,0,0,0,0,1
3217,2005-10-25,10,2,0,35,49,0.38,0,2.24,0,0,1,0,0,1
3218,2005-10-26,10,3,0,46,45,0.01,0.4,4.94,0,0,0,0,0,1
3219,2005-10-27,10,4,0,45,53,0.27,0,3.77,0,0,0,0,0,1
3220,2005-10-28,10,5,0,49,49,0,0.1,6.17,0,0,1,0,0,1
3221,2005-10-29,10,6,0,49,55,0.05,0.1,4.28,0,0,1,0,1,0
3222,2005-10-30,10,7,0,52,57,0.05,0.2,6.4,0,1,0,0,1,0
3223,2005-10-31,10,1,0,55,56,0.16,0.1,4.87,0,0,0,0,0,0
3224,2005-11-01,11,2,0,55,73,0.16,0.1,4.87,0,0,1,0,0,0
3225,2005-11-02,11,3,0,69,73,0.08,0,4.27,0,0,0,0,0,0
3226,2005-11-03,11,4,0,75,61,0.02,0.1,15.58,0,0,0,0,0,0
3227,2005-11-04,11,5,0,67,67,0.1,0.1,5.85,0,0,0,0,0,0
3228,2005-11-05,11,6,0,67,80,0.1,0.1,7.3,0,0,0,0,1,0
3229,2005-11-06,11,7,0,75,82,0.11,0,15.32,0,0,0,0,1,0
3230,2005-11-07,11,1,0,76,69,0,0,13.71,0,0,0,0,0,0
3231,2005-11-08,11,2,0,71,75,0,0,8.28,0,0,0,0,0,0
3232,2005-11-09,11,3,0,68,69,1.62,0,12.11,0,0,1,0,0,0
3233,2005-11-10,11,4,1,68,73,0.02,0.1,7.54,0,0,0,0,0,0
3234,2005-11-11,11,5,0,73,72,0.19,0,7.05,0,0,0,0,0,0
3235,2005-11-12,11,6,0,74,80,0,0,12.84,0,0,0,0,1,0
3236,2005-11-13,11,7,0,76,69,0,0.1,14.98,0,0,0,0,1,0
3237,2005-11-14,11,1,0,66,69,0.08,0.1,5.37,0,0,0,0,0,0
3238,2005-11-15,11,2,0,65,66,0.12,0,3.21,0,0,0,0,0,0
3239,2005-11-16,11,3,0,65,63,0,0.1,6.82,0,0,0,0,0,0
3240,2005-11-17,11,4,0,65,63,0.05,0,4.52,0,0,0,0,0,0
3241,2005-11-18,11,5,0,65,73,0.01,0,4.81,0,0,0,0,0,0
3242,2005-11-19,11,6,0,68,76,0.03,0,7.77,0,0,0,0,1,0
3243,2005-11-20,11,7,0,74,80,2.78,0,6.48,0,0,0,0,1,0
3244,2005-11-21,11,1,0,75,79,0,0.2,12.1,0,0,0,0,0,0
3245,2005-11-22,11,2,0,74,73,0.22,0.6,11.91,0,0,0,0,0,1
3246,2005-11-23,11,3,1,72,71,0.42,0.2,11.71,0,0,0,0,0,1
3247,2005-11-24,11,4,0,73,48,0.18,0.4,17.01,0,0,0,0,0,1
3248,2005-11-25,11,5,0,49,49,0.3,0.4,5.71,0,0,1,0,0,1
3249,2005-11-26,11,6,0,46,46,0.46,0.8,2.32,0,0,1,0,1,0
3250,2005-11-27,11,7,0,44,47,0.6,1.2,8.91,0,0,0,0,1,0
3251,2005-11-28,11,1,0,50,50,0.87,0.8,8.24,0,0,0,0,0,1
3252,2005-11-29,11,2,0,54,48,0.63,1,6.87,0,0,1,0,0,1
3253,2005-11-30,11,3,0,53,58,0.96,0.8,6.77,0,0,1,0,0,1
3254,2005-12-01,12,4,0,55,54,0.48,0.7,6.77,0,0,1,0,0,1
3255,2005-12-02,12,5,0,50,60,0.52,2,7.02,0,0,1,0,0,1
3256,2005-12-03,12,6,0,56,56,1.3,4.4,8.01,0,0,1,0,1,0
3257,2005-12-04,12,7,0,58,45,2.51,1.2,6.01,0,0,0,0,1,0
3258,2005-12-05,12,1,0,50,53,1.22,1.3,8.54,0,0,0,0,0,1
3259,2005-12-06,12,2,0,57,52,1.35,1.1,7.94,0,0,1,0,0,1
3260,2005-12-07,12,3,0,51,50,1.1,1,9.22,0,0,1,0,0,1
3261,2005-12-08,12,4,0,50,58,0.52,0.6,8.44,0,0,1,0,0,1
3262,2005-12-09,12,5,0,54,46,0.45,0.6,7.27,0,0,0,0,0,1
3263,2005-12-10,12,6,0,49,49,0.56,0.1,8.32,0,0,1,0,1,0
3264,2005-12-11,12,7,0,54,49,0.06,0.3,8.72,0,0,0,0,1,0
3265,2005-12-12,12,1,0,48,51,0.28,0.2,8.15,0,0,0,0,0,0
3266,2005-12-13,12,2,0,54,56,0.12,0,7.6,0,0,0,0,0,1
3267,2005-12-14,12,3,0,52,46,0.01,0,7.22,0,1,1,0,0,0
3268,2005-12-15,12,4,0,50,60,0.01,0.2,11.11,0,0,1,0,0,1
3269,2005-12-16,12,5,0,56,53,0.22,1.1,5.72,0,0,0,0,0,1
3270,2005-12-17,12,6,0,57,56,1.78,0,6.2,0,0,1,0,1,0
3271,2005-12-18,12,7,0,57,55,0.91,1.6,8.32,0,0,0,0,1,0
3272,2005-12-19,12,1,0,58,60,1.78,0,6.77,0,0,0,0,0,0
3273,2005-12-20,12,2,0,62,60,0.14,0.8,2.07,0,0,0,0,0,1
3274,2005-12-21,12,3,0,61,60,1.49,1.7,7.4,0,0,1,0,0,1
3275,2005-12-22,12,4,0,61,63,2.21,3.5,6.14,0,0,1,0,0,1
3276,2005-12-23,12,5,0,61,70,3.86,8.4,6.12,0,0,1,0,0,1
3277,2005-12-24,12,6,0,69,67,8.24,1.2,9.55,0,0,1,0,1,0
3278,2005-12-25,12,7,1,69,75,1.14,1.8,11.37,0,0,0,0,1,0
3279,2005-12-26,12,1,0,72,70,1.83,12,12.64,0,0,0,0,0,1
3280,2005-12-27,12,2,0,66,71,12.02,2.7,8.31,0,0,1,0,0,1
3281,2005-12-28,12,3,0,69,41,2.75,0,9.47,0,0,1,0,0,1
3282,2005-12-29,12,4,0,40,33,0.36,0.6,7.48,0,0,1,0,0,1
3283,2005-12-30,12,5,0,30,46,0.56,1,7.45,0,0,1,0,0,1
3284,2005-12-31,12,6,0,44,56,0.9,0.5,5.1,0,0,1,0,1,0
3285,2006-01-01,1,7,1,57,55,0.55,0,5.1,0,0,0,0,1,0
3286,2006-01-02,1,1,0,56,52,0.04,0.3,6.05,0,0,0,0,0,1
3287,2006-01-03,1,2,0,49,60,0.49,0,7.07,0,0,1,0,0,1
3288,2006-01-04,1,3,0,60,49,0,0.3,8.4,0,0,0,0,0,1
3289,2006-01-05,1,4,0,48,46,0.34,0.3,8.8,0,0,0,0,0,1
3290,2006-01-06,1,5,0,42,55,0.25,3.7,5.12,0,0,1,0,0,1
3291,2006-01-07,1,6,0,51,52,1.35,0.3,6.85,0,0,0,1,1,0
3292,2006-01-08,1,7,0,53,48,0.57,1,6.4,0,0,0,1,1,0
3293,2006-01-09,1,1,0,50,42,0.76,0.6,7.47,0,0,0,1,0,0
3294,2006-01-10,1,2,0,45,46,0.48,2.2,5.82,0,0,0,1,0,0
3295,2006-01-11,1,3,0,50,40,1.01,0,7.21,0,0,0,1,0,0
3296,2006-01-12,1,4,0,38,54,0.31,0.3,0,0,0,0,1,0,0
3297,2006-01-13,1,5,0,49,36,0.47,0.2,9.31,0,0,0,1,0,0
3298,2006-01-14,1,6,0,39,39,0.31,0.2,4.84,0,0,1,0,1,0
3299,2006-01-15,1,7,1,39,40,0.19,0.2,7.5,0,0,0,0,1,0
3300,2006-01-16,1,1,0,38,45,0.28,0,5.22,0,0,0,0,0,1
3301,2006-01-17,1,2,0,49,44,0,0,8.27,0,0,1,0,0,1
3302,2006-01-18,1,3,0,47,48,0.02,0.1,10.51,0,0,0,0,0,0
3303,2006-01-19,1,4,0,45,71,0.06,25.6,6.58,0,0,1,0,0,1
3304,2006-01-20,1,5,0,65,66,13.36,8.6,9.54,0,0,1,0,0,1
3305,2006-01-21,1,6,0,67,65,4.75,2.9,10.67,0,0,1,0,1,0
3306,2006-01-22,1,7,0,67,69,2.67,7.9,13.17,0,0,0,0,1,0
3307,2006-01-23,1,1,0,67,68,7.87,8.1,9.34,0,0,0,0,0,1
3308,2006-01-24,1,2,0,67,68,8.21,6.6,11,0,0,1,0,0,1
3309,2006-01-25,1,3,0,65,72,6.02,1.9,8.11,0,0,1,0,0,1
3310,2006-01-26,1,4,0,66,55,2.01,2.1,9.51,0,0,1,0,0,1
3311,2006-01-27,1,5,0,59,59,2.04,1,8.71,0,0,1,0,0,1
3312,2006-01-28,1,6,0,57,57,1.01,1.1,7.55,0,0,1,0,1,0
3313,2006-01-29,1,7,0,57,58,1.1,1.1,8.31,0,1,0,0,1,0
3314,2006-01-30,1,1,0,56,60,1.13,1.5,8.31,0,0,0,0,0,1
3315,2006-01-31,1,2,0,57,60,1.68,0.9,8.28,0,0,1,0,0,1
3316,2006-02-01,2,3,0,55,62,0.41,0.3,6.77,0,0,1,0,0,1
3317,2006-02-02,2,4,0,59,47,0.52,0,6.97,0,0,1,0,0,1
3318,2006-02-03,2,5,0,47,36,0,0.1,8.64,0,0,1,0,0,1
3319,2006-02-04,2,6,0,36,38,0.17,0,3.51,0,0,1,0,1,0
3320,2006-02-05,2,7,0,40,42,0,0.3,13.42,0,0,0,0,1,0
3321,2006-02-06,2,1,0,39,47,0.23,0.1,8.35,0,0,0,0,0,1
3322,2006-02-07,2,2,0,47,40,0.11,0,7.57,0,0,1,0,0,1
3323,2006-02-08,2,3,0,43,45,0,0,12.64,0,0,1,0,0,1
3324,2006-02-09,2,4,0,44,45,0,0,9.27,0,0,1,0,0,1
3325,2006-02-10,2,5,0,42,43,0,0.4,4.2,0,0,1,0,0,1
3326,2006-02-11,2,6,0,39,47,0.63,0,3.68,0,0,1,0,1,0
3327,2006-02-12,2,7,0,48,43,0.01,0.5,5.91,0,0,0,0,1,0
3328,2006-02-13,2,1,0,42,51,0.38,0,3.1,0,0,0,0,0,0
3329,2006-02-14,2,2,0,52,57,0.01,0,8.84,0,0,1,0,0,1
3330,2006-02-15,2,3,0,53,51,0.07,0.1,6.8,0,0,0,0,0,1
3331,2006-02-16,2,4,0,52,54,0.05,0,8.67,0,0,1,0,0,0
3332,2006-02-17,2,5,0,50,60,0.02,0.1,6.65,0,0,0,0,0,1
3333,2006-02-18,2,6,0,55,45,0.1,2.6,7.61,0,0,0,0,1,0
3334,2006-02-19,2,7,1,48,42,1.56,0,6.74,0,0,0,0,1,0
3335,2006-02-20,2,1,0,46,49,0.03,0,11.34,0,0,0,0,0,1
3336,2006-02-21,2,2,0,49,44,0,0,7.65,0,0,0,0,0,1
3337,2006-02-22,2,3,0,40,42,0,0.1,8.78,0,0,1,0,0,0
3338,2006-02-23,2,4,0,42,61,0.06,0,6.5,0,0,1,0,0,1
3339,2006-02-24,2,5,0,61,55,0,0.1,4.67,0,0,0,0,0,1
3340,2006-02-25,2,6,0,51,45,0.13,0,5.85,0,0,0,0,1,0
3341,2006-02-26,2,7,0,46,46,0.03,0.3,9.38,0,0,0,0,1,0
